Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Estonia,EST,1211537.0,1225077.0,1241623.0,1258857.0,1277086.0,1294566.0,1308597.0,1318946.0,1331214.0,1345249.0,1360076.0,1376955.0,1392518.0,1405951.0,1418169.0,1429352.0,1439576.0,1450211.0,1460188.0,1468333.0,1477219.0,1487666.0,1498414.0,1508745.0,1518617.0,1528781.0,1540190.0,1552221.0,1561900.0,1568131.0,1569174.0,1561314.0,1533091.0,1494128.0,1462514.0,1436634.0,1415594.0,1399535.0,1386156.0,1390244.0,1396985.0,1388115.0,1379350.0,1370720.0,1362550.0,1354775.0,1346810.0,1340680.0,1337090.0,1334515.0,1331475.0,1327439.0,1322696.0,1317997.0,1314545.0,1315407.0,1315790.0,1317384.0,1321977.0,1326898.0,1329522.0,1330932.0,1348840.0,1366188.0
Ethiopia,ETH,21739710.0,22281675.0,22852158.0,23448979.0,24073696.0,24727506.0,25377645.0,26051596.0,26778653.0,27530388.0,28308246.0,29099594.0,29891328.0,30694316.0,31488613.0,32252783.0,33062216.0,33695018.0,34259065.0,34758823.0,34945469.0,35818844.0,37213393.0,38235187.0,39202890.0,40285965.0,41455309.0,42851957.0,44511537.0,46195954.0,47878073.0,49937430.0,52011554.0,53791672.0,55620211.0,57476536.0,59347649.0,61233480.0,63136493.0,65077579.0,67031867.0,69018932.0,71073215.0,73168838.0,75301026.0,77469940.0,79691050.0,81996185.0,84357105.0,86755585.0,89237791.0,91817929.0,94451280.0,97084366.0,99746766.0,102471895.0,105293228.0,108197950.0,111129438.0,114120594.0,117190911.0,120283026.0,123379924.0,126527060.0
European Union,EUU,356947129.0,359937892.0,362998792.0,366152978.0,369387359.0,372533839.0,375563155.0,378512582.0,381280912.0,383958527.0,386116472.0,388229403.0,390859355.0,393386261.0,395778659.0,398096151.0,400211366.0,402170665.0,404056840.0,405879948.0,407760829.0,409490677.0,410875285.0,411956706.0,412891310.0,413866961.0,414996545.0,416199247.0,417528527.0,418925771.0,420308868.0,421744728.0,422972438.0,424347768.0,425406851.0,426212138.0,426906931.0,427549432.0,428122323.0,428828749.0,429342455.0,429910140.0,430898141.0,432434810.0,434059923.0,435600393.0,437014860.0,438484072.0,439892213.0,440934530.0,441552554.0,440769682.0,441419873.0,442496175.0,443601373.0,444570054.0,445515422.0,446215182.0,447001100.0,447367191.0,447692315.0,447178093.0,447370551.0,449476878.0
Fragile and conflict affected situations,FCS,245054534.0,250320873.0,255792159.0,261419447.0,267217843.0,273158163.0,279188642.0,285373478.0,291752459.0,298271801.0,304932033.0,311832372.0,318935016.0,326272935.0,333989998.0,341992350.0,350514335.0,359107582.0,367561832.0,376388838.0,384920163.0,392974640.0,401640207.0,410883312.0,420542833.0,430465285.0,440305466.0,450279373.0,460218589.0,470693520.0,483150347.0,493951561.0,506399343.0,519989331.0,534524440.0,548658108.0,561040609.0,573237237.0,585939751.0,599275261.0,612751355.0,626553787.0,641963096.0,658162649.0,674132661.0,690520612.0,707248050.0,723930164.0,741362383.0,759831151.0,778734290.0,797793348.0,817412582.0,837410155.0,857018106.0,876449625.0,896306261.0,916477490.0,936789597.0,957873862.0,979839336.0,1001870564.0,1019145355.0,1042703808.0
Finland,FIN,4429634.0,4461005.0,4491443.0,4523309.0,4548543.0,4563732.0,4580869.0,4605744.0,4626469.0,4623785.0,4606307.0,4612124.0,4639657.0,4666081.0,4690574.0,4711440.0,4725664.0,4738902.0,4752528.0,4764690.0,4779535.0,4799964.0,4826933.0,4855787.0,4881803.0,4902206.0,4918154.0,4932123.0,4946481.0,4964371.0,4986431.0,5013740.0,5041992.0,5066447.0,5088333.0,5107790.0,5124573.0,5139835.0,5153498.0,5165474.0,5176209.0,5188008.0,5200598.0,5213014.0,5228172.0,5246096.0,5266268.0,5288720.0,5313399.0,5338871.0,5363352.0,5388272.0,5413971.0,5438972.0,5461512.0,5479531.0,5495303.0,5508214.0,5515525.0,5521606.0,5529543.0,5541017.0,5556106.0,5584264.0
Fiji,FJI,401841.0,414534.0,427695.0,441385.0,455214.0,469010.0,482358.0,494632.0,505979.0,516952.0,527634.0,538000.0,547918.0,557244.0,566296.0,575804.0,586607.0,599289.0,613611.0,628859.0,644582.0,660630.0,676967.0,693593.0,710561.0,727461.0,742658.0,754778.0,764370.0,772704.0,780430.0,784832.0,786859.0,789198.0,790803.0,792246.0,796538.0,804572.0,813947.0,823422.0,832509.0,841320.0,849891.0,858306.0,866694.0,874923.0,883083.0,890648.0,896731.0,901383.0,905169.0,908355.0,911059.0,913453.0,915560.0,917200.0,918371.0,919019.0,918996.0,918465.0,920422.0,924610.0,929766.0,936375.0
France,FRA,46649927.0,47161641.0,47679792.0,48189939.0,48733997.0,49282756.0,49817041.0,50334012.0,50817020.0,51272683.0,51724116.0,52185222.0,52637888.0,53053660.0,53415250.0,53715733.0,53966558.0,54221988.0,54486195.0,54753575.0,55052582.0,55371044.0,55694106.0,55992656.0,56275701.0,56569195.0,56865193.0,57168409.0,57472651.0,57766282.0,58044701.0,58557577.0,58849943.0,59106166.0,59327585.0,59543659.0,59756533.0,59969944.0,60192790.0,60504420.0,60921384.0,61367388.0,61816234.0,62256970.0,62716306.0,63188395.0,63628261.0,64021737.0,64379696.0,64710879.0,65030575.0,65345233.0,65662240.0,66002289.0,66312067.0,66548272.0,66724104.0,66918020.0,67158348.0,67388001.0,67571107.0,67764304.0,67971311.0,68170228.0
Faroe Islands,FRO,34154.0,34572.0,34963.0,35385.0,35841.0,36346.0,36825.0,37234.0,37630.0,38011.0,38416.0,38861.0,39304.0,39746.0,40189.0,40626.0,41054.0,41481.0,41965.0,42506.0,43054.0,43613.0,44164.0,44669.0,45135.0,45575.0,46011.0,46477.0,46959.0,47490.0,47479.0,46810.0,46005.0,45096.0,44131.0,43805.0,44138.0,44495.0,44865.0,45203.0,45660.0,46245.0,46813.0,47392.0,47989.0,48291.0,48313.0,48361.0,48411.0,48429.0,48410.0,48386.0,48392.0,48418.0,48465.0,48816.0,49500.0,50230.0,50955.0,51681.0,52415.0,52889.0,53090.0,53270.0
"Micronesia, Fed. Sts.",FSM,42986.0,44563.0,46200.0,47758.0,49231.0,50759.0,52346.0,53940.0,55553.0,57236.0,58989.0,60673.0,62265.0,63889.0,65552.0,67121.0,68602.0,70144.0,71983.0,74114.0,76299.0,78531.0,80816.0,83153.0,85543.0,87966.0,90397.0,92845.0,94987.0,96796.0,98603.0,100427.0,102893.0,106030.0,108844.0,110328.0,110785.0,111133.0,111406.0,111539.0,111709.0,111948.0,111992.0,111805.0,111438.0,110940.0,110301.0,109532.0,108704.0,107868.0,107588.0,107887.0,108232.0,108609.0,109024.0,109462.0,109925.0,110430.0,110929.0,111379.0,112106.0,113131.0,114164.0,115224.0
Gabon,GAB,513340.0,519329.0,525754.0,532592.0,539830.0,547535.0,555748.0,564436.0,573611.0,584628.0,597192.0,609693.0,622289.0,635288.0,648922.0,663340.0,678660.0,694931.0,712135.0,730188.0,749078.0,768904.0,789585.0,811098.0,833417.0,856482.0,880340.0,905016.0,930464.0,956509.0,983028.0,1009995.0,1037446.0,1065390.0,1093611.0,1121964.0,1150601.0,1179806.0,1209832.0,1240764.0,1272935.0,1306590.0,1341696.0,1378398.0,1417110.0,1458353.0,1502534.0,1549774.0,1599978.0,1653542.0,1711105.0,1772500.0,1836705.0,1902226.0,1966855.0,2028517.0,2086206.0,2140215.0,2192012.0,2242785.0,2292573.0,2341179.0,2388992.0,2436566.0
United Kingdom,GBR,52400000.0,52800000.0,53250000.0,53650000.0,54000000.0,54348050.0,54648500.0,54943600.0,55211700.0,55441750.0,55663250.0,55896223.0,56086065.0,56194527.0,56229974.0,56225800.0,56211968.0,56193492.0,56196504.0,56246951.0,56314216.0,56333829.0,56313641.0,56332848.0,56422072.0,56550268.0,56681396.0,56802050.0,56928327.0,57076711.0,57247586.0,57424897.0,57580402.0,57718614.0,57865745.0,58019030.0,58166950.0,58316954.0,58487141.0,58682466.0,58892514.0,59119673.0,59370479.0,59647577.0,59987905.0,60401206.0,60846820.0,61322463.0,61806995.0,62276270.0,62766365.0,63258810.0,63700215.0,64128273.0,64602298.0,65116219.0,65611593.0,66058859.0,66460344.0,66836327.0,67081234.0,67026292.0,67791000.0,68350000.0
Georgia,GEO,3645600.0,3703600.0,3760300.0,3816100.0,3870300.0,3921600.0,3966700.0,4005800.0,4042300.0,4080300.0,4119900.0,4163000.0,4205300.0,4242500.0,4279500.0,4311200.0,4342400.0,4372100.0,4397700.0,4430200.0,4467700.0,4504500.0,4542800.0,4582900.0,4622200.0,4662900.0,4704500.0,4743500.0,4790700.0,4803300.0,4802000.0,4835900.0,4873500.0,4911100.0,4836076.0,4657722.0,4491699.0,4349913.0,4243607.0,4157192.0,4077131.0,4014373.0,3978515.0,3951736.0,3927340.0,3902469.0,3880347.0,3860158.0,3848449.0,3814419.0,3786695.0,3756441.0,3728874.0,3717668.0,3719414.0,3725276.0,3727505.0,3728004.0,3726549.0,3720161.0,3722716.0,3708610.0,3712502.0,3760365.0
Ghana,GHA,6911510.0,7109029.0,7281192.0,7458243.0,7640196.0,7827726.0,8019658.0,8216086.0,8418152.0,8629855.0,8861895.0,9108878.0,9365952.0,9637197.0,9918979.0,10209848.0,10509006.0,10825496.0,11163230.0,11515675.0,11865246.0,12212960.0,12584976.0,12984131.0,13342487.0,13651443.0,13971682.0,14310790.0,14671677.0,15052447.0,15446982.0,15843471.0,16241548.0,16643633.0,17040854.0,17438874.0,17844010.0,18268040.0,18714708.0,19176791.0,19665502.0,20195577.0,20758326.0,21329514.0,21906444.0,22496951.0,23098586.0,23708320.0,24326087.0,24950762.0,25574719.0,26205941.0,26858762.0,27525597.0,28196358.0,28870939.0,29554303.0,30222262.0,30870641.0,31522290.0,32180401.0,32833031.0,33475870.0,34121985.0
Gibraltar,GIB,21822.0,21907.0,22249.0,22796.0,23347.0,23910.0,24477.0,25047.0,25610.0,26162.0,26685.0,27069.0,27323.0,27558.0,27779.0,27973.0,28162.0,28337.0,28485.0,28618.0,28734.0,28819.0,28863.0,28855.0,28788.0,28674.0,28506.0,28272.0,28000.0,27688.0,27317.0,26988.0,26945.0,27118.0,27282.0,27412.0,27491.0,27564.0,27636.0,27695.0,27741.0,27721.0,27892.0,28301.0,28716.0,29155.0,29587.0,29996.0,30398.0,30819.0,31262.0,31701.0,32160.0,32411.0,32452.0,32520.0,32565.0,32602.0,32648.0,32685.0,32709.0,32669.0,32649.0,32688.0
Guinea,GIN,3516814.0,3578631.0,3642324.0,3707945.0,3775510.0,3845074.0,3916780.0,3990760.0,4067333.0,4145194.0,4222374.0,4298087.0,4372212.0,4445207.0,4517073.0,4588006.0,4658743.0,4730375.0,4804926.0,4885199.0,4972609.0,5067427.0,5170731.0,5282274.0,5402084.0,5531661.0,5671380.0,5820774.0,5977175.0,6136166.0,6354145.0,6615734.0,6832195.0,7046097.0,7262112.0,7468347.0,7683115.0,7842806.0,7992545.0,8174897.0,8336967.0,8445717.0,8577790.0,8772254.0,8961039.0,9140114.0,9330625.0,9547082.0,9779785.0,10021323.0,10270728.0,10527712.0,10788692.0,11055430.0,11333365.0,11625998.0,11930985.0,12240789.0,12554864.0,12877539.0,13205153.0,13531906.0,13859341.0,14190612.0
"Gambia, The",GMB,399649.0,410801.0,422310.0,434173.0,446375.0,458908.0,471753.0,485132.0,499151.0,513686.0,528731.0,544317.0,560553.0,577488.0,594904.0,612909.0,631894.0,651934.0,672974.0,695155.0,718586.0,742846.0,768272.0,795563.0,824798.0,855958.0,888980.0,923914.0,960837.0,999732.0,1040616.0,1083536.0,1127152.0,1168309.0,1205882.0,1242155.0,1279070.0,1317002.0,1356189.0,1396499.0,1437539.0,1479449.0,1522223.0,1566257.0,1612225.0,1660368.0,1711294.0,1764883.0,1820542.0,1878119.0,1937275.0,1998212.0,2061014.0,2124869.0,2189019.0,2253133.0,2317206.0,2381182.0,2444916.0,2508883.0,2573995.0,2639916.0,2705992.0,2773168.0
Guinea-Bissau,GNB,577933.0,583107.0,590399.0,595802.0,590481.0,577638.0,570375.0,573380.0,583475.0,587880.0,591663.0,594501.0,595950.0,603203.0,623576.0,659635.0,701016.0,746588.0,794328.0,821598.0,831462.0,844957.0,858630.0,872394.0,886210.0,900088.0,914122.0,928408.0,943080.0,958239.0,973551.0,993856.0,1022904.0,1056761.0,1089617.0,1117222.0,1140604.0,1162443.0,1184071.0,1206474.0,1230849.0,1257380.0,1285678.0,1315653.0,1347009.0,1379713.0,1414091.0,1450572.0,1488431.0,1527196.0,1567220.0,1609017.0,1652717.0,1697753.0,1743309.0,1788919.0,1834552.0,1879826.0,1924955.0,1970457.0,2015828.0,2060721.0,2105566.0,2150842.0
Equatorial Guinea,GNQ,267351.0,272264.0,277490.0,283018.0,288852.0,295010.0,301517.0,308374.0,315325.0,318846.0,316955.0,311952.0,305362.0,298050.0,290558.0,283262.0,276000.0,271377.0,270866.0,273925.0,282509.0,296950.0,315741.0,336744.0,357995.0,378379.0,397276.0,414769.0,431587.0,448420.0,465549.0,483142.0,501334.0,520236.0,539992.0,560740.0,582573.0,605570.0,629734.0,655029.0,684977.0,719270.0,754115.0,789681.0,826355.0,864726.0,905418.0,948814.0,994971.0,1043686.0,1094524.0,1144588.0,1193636.0,1243941.0,1295183.0,1346973.0,1398927.0,1450694.0,1502091.0,1553031.0,1596049.0,1634466.0,1674908.0,1714671.0
Greece,GRC,8331725.0,8398050.0,8448233.0,8479625.0,8510429.0,8550333.0,8613651.0,8684088.0,8740765.0,8772764.0,8792806.0,8831036.0,8888628.0,8929086.0,8962022.0,9046541.0,9188150.0,9308479.0,9429959.0,9548258.0,9642505.0,9729350.0,9789513.0,9846627.0,9895801.0,9934300.0,9967213.0,10000595.0,10036983.0,10089498.0,10196792.0,10319927.0,10399061.0,10460415.0,10512922.0,10562153.0,10608800.0,10661259.0,10720509.0,10761698.0,10805808.0,10862132.0,10902022.0,10928070.0,10955141.0,10987314.0,11020362.0,11048473.0,11077841.0,11107017.0,11121341.0,11104899.0,11045011.0,10965211.0,10892413.0,10820883.0,10775971.0,10754679.0,10732882.0,10721582.0,10698599.0,10569207.0,10426919.0,10361295.0
Grenada,GRD,93772.0,95096.0,96052.0,96882.0,97613.0,98226.0,98692.0,98977.0,99056.0,98975.0,98794.0,98535.0,98225.0,97886.0,97528.0,97165.0,96781.0,96329.0,95811.0,95242.0,94838.0,95222.0,96534.0,98177.0,99618.0,100576.0,100893.0,100599.0,99877.0,99224.0,99047.0,99758.0,101040.0,102173.0,103174.0,104060.0,104846.0,105549.0,106200.0,106823.0,107432.0,107936.0,108231.0,108740.0,109516.0,110254.0,110988.0,111725.0,112478.0,113249.0,114039.0,114918.0,115912.0,116945.0,117972.0,118980.0,119966.0,120921.0,121838.0,122724.0,123663.0,124610.0,125438.0,126183.0
Greenland,GRL,32500.0,33700.0,35000.0,36400.0,37600.0,39200.0,40500.0,41900.0,43400.0,44900.0,46400.0,47200.0,48300.0,49000.0,49500.0,49600.0,49700.0,49400.0,49200.0,49600.0,50200.0,51000.0,51500.0,52100.0,52700.0,53200.0,53500.0,54100.0,54800.0,55300.0,55600.0,55500.0,55300.0,55200.0,55500.0,55800.0,55900.0,56000.0,56100.0,56100.0,56200.0,56350.0,56609.0,56765.0,56911.0,56935.0,56774.0,56555.0,56328.0,56323.0,56905.0,56890.0,56810.0,56483.0,56295.0,56114.0,56186.0,56172.0,56023.0,56225.0,56367.0,56653.0,56661.0,56865.0
Guatemala,GTM,4128880.0,4251911.0,4378604.0,4508444.0,4640795.0,4774984.0,4910790.0,5047435.0,5184095.0,5320100.0,5455197.0,5589563.0,5723759.0,5858466.0,5994300.0,6131151.0,6269983.0,6412667.0,6561919.0,6720582.0,6890346.0,7071186.0,7262658.0,7462585.0,7669863.0,7884034.0,8104921.0,8332446.0,8566331.0,8805995.0,9050115.0,9296814.0,9544055.0,9790619.0,10037522.0,10286786.0,10536942.0,10788362.0,11046215.0,11311078.0,11589761.0,11871565.0,12147518.0,12415334.0,12682108.0,12948292.0,13213330.0,13477017.0,13739299.0,14000190.0,14259687.0,14521515.0,14781942.0,15043981.0,15306316.0,15567419.0,15827690.0,16087418.0,16346950.0,16604026.0,16858333.0,17109746.0,17357886.0,17602431.0
Guam,GUM,72374.0,73873.0,75412.0,76996.0,78621.0,80255.0,81879.0,83480.0,85046.0,86534.0,88300.0,90505.0,92815.0,95100.0,97329.0,99478.0,101590.0,103676.0,105710.0,107790.0,110286.0,113221.0,116189.0,119067.0,121885.0,124675.0,127462.0,130259.0,133079.0,135759.0,138263.0,140739.0,143173.0,145541.0,147843.0,150094.0,152261.0,154330.0,156357.0,158395.0,160188.0,161524.0,162563.0,163385.0,164004.0,164430.0,164675.0,164763.0,164725.0,164580.0,164905.0,165649.0,166392.0,167054.0,167543.0,167978.0,168346.0,168606.0,168678.0,168624.0,169231.0,170534.0,171774.0,172952.0
Guyana,GUY,571990.0,588597.0,604833.0,620703.0,635957.0,650207.0,663241.0,675064.0,685887.0,695919.0,705261.0,713904.0,721994.0,729865.0,737701.0,745590.0,753553.0,761378.0,768609.0,774482.0,778176.0,779686.0,779639.0,778372.0,776007.0,772671.0,768508.0,763706.0,758450.0,752897.0,747116.0,744096.0,744998.0,747189.0,749546.0,751689.0,753571.0,755211.0,756697.0,758014.0,759051.0,759809.0,760323.0,760562.0,760424.0,759709.0,758367.0,756521.0,754150.0,751258.0,747932.0,744230.0,743966.0,747420.0,751115.0,755031.0,759087.0,763252.0,785514.0,798753.0,797202.0,804567.0,808726.0,813834.0
High income,HIC,907912413.0,919107547.0,930536680.0,941879887.0,953215721.0,964261686.0,974157526.0,983690017.0,993133232.0,1002691282.0,1012186875.0,1023331593.0,1033198607.0,1042769605.0,1052189245.0,1061393041.0,1070186825.0,1078894429.0,1087645025.0,1096681462.0,1105492737.0,1114189491.0,1122386268.0,1130028100.0,1137503635.0,1145056586.0,1152740549.0,1160564047.0,1168510076.0,1176763924.0,1184203705.0,1192917410.0,1201571467.0,1209574376.0,1217016521.0,1224100529.0,1231090974.0,1237913846.0,1244547641.0,1250881910.0,1256926406.0,1262875491.0,1268844485.0,1274957396.0,1281374060.0,1288177967.0,1296180548.0,1305161431.0,1314663441.0,1323316736.0,1330723736.0,1335858758.0,1342743557.0,1349905020.0,1357161865.0,1364282269.0,1371516373.0,1377929189.0,1383955367.0,1389172209.0,1393950970.0,1392964458.0,1395940386.0,1403021503.0
"Hong Kong SAR, China",HKG,3114671.0,3168100.0,3305200.0,3420900.0,3504600.0,3597900.0,3629900.0,3722800.0,3802700.0,3863900.0,3959000.0,4045300.0,4123600.0,4241600.0,4377800.0,4461600.0,4518000.0,4583700.0,4667500.0,4929700.0,5063100.0,5183400.0,5264500.0,5345100.0,5397900.0,5456200.0,5524600.0,5580500.0,5627600.0,5686200.0,5704500.0,5752000.0,5800500.0,5901000.0,6035400.0,6156100.0,6435500.0,6489300.0,6543700.0,6606500.0,6665000.0,6714300.0,6744100.0,6730800.0,6783500.0,6813200.0,6857100.0,6916300.0,6957800.0,6972800.0,7024200.0,7071600.0,7150100.0,7178900.0,7229500.0,7291300.0,7336600.0,7393200.0,7452600.0,7507900.0,7481000.0,7413100.0,7346100.0,7536100.0
Honduras,HND,2078617.0,2139928.0,2202854.0,2267708.0,2334492.0,2403465.0,2474523.0,2547497.0,2622982.0,2701381.0,2782753.0,2867501.0,2956021.0,3046715.0,3136539.0,3231631.0,3334814.0,3441122.0,3550368.0,3662736.0,3777990.0,3895736.0,4015647.0,4137784.0,4261919.0,4387693.0,4515568.0,4645733.0,4778114.0,4913676.0,5053234.0,5196887.0,5344774.0,5496841.0,5652934.0,5812832.0,5976550.0,6144112.0,6308537.0,6477365.0,6656725.0,6837861.0,7019908.0,7201881.0,7383407.0,7564613.0,7745200.0,7924462.0,8101777.0,8277302.0,8450933.0,8622504.0,8792367.0,8960657.0,9127846.0,9294505.0,9460798.0,9626842.0,9792850.0,9958829.0,10121763.0,10278345.0,10432860.0,10593798.0
Heavily indebted poor countries (HIPC),HPC,163453961.0,167427839.0,171555341.0,175832578.0,180294830.0,184949176.0,189744990.0,194742549.0,199980949.0,205388448.0,210973069.0,216706865.0,222495959.0,228507880.0,234861273.0,241415576.0,248105304.0,254798463.0,262035002.0,269571043.0,276049311.0,282020641.0,289043160.0,296920640.0,305097813.0,313452117.0,321846502.0,330566338.0,339527267.0,348860257.0,358121820.0,367531126.0,378502714.0,390576688.0,402287229.0,413913354.0,425839678.0,437721228.0,449883034.0,462533086.0,475127894.0,488040621.0,502494432.0,517663749.0,532571131.0,547936900.0,563930944.0,579864063.0,596301357.0,613535903.0,630953183.0,648927117.0,667520863.0,686620331.0,706617213.0,727129254.0,748356635.0,770390212.0,792615894.0,815100831.0,838066650.0,861156745.0,884288332.0,907995430.0
Croatia,HRV,4140181.0,4167292.0,4196712.0,4225675.0,4252876.0,4280923.0,4310701.0,4338683.0,4365628.0,4391490.0,4412252.0,4431275.0,4450564.0,4470161.0,4490660.0,4512082.0,4535934.0,4559571.0,4581085.0,4594778.0,4599782.0,4611509.0,4634234.0,4658254.0,4680285.0,4701417.0,4721446.0,4739745.0,4755207.0,4767260.0,4777368.0,4689022.0,4575818.0,4600463.0,4652024.0,4620030.0,4557097.0,4534920.0,4532135.0,4512597.0,4468302.0,4299642.0,4302174.0,4303399.0,4304600.0,4310145.0,4311159.0,4310217.0,4309705.0,4305181.0,4295427.0,4280622.0,4267558.0,4255689.0,4238389.0,4203604.0,4174349.0,4124531.0,4087843.0,4065253.0,4047680.0,3878981.0,3855641.0,3853200.0
Haiti,HTI,3901139.0,3974934.0,4049504.0,4122260.0,4196349.0,4274348.0,4352949.0,4432716.0,4514006.0,4596642.0,4680812.0,4766423.0,4853117.0,4940710.0,5030652.0,5124560.0,5222342.0,5323827.0,5428667.0,5536423.0,5646676.0,5760197.0,5877684.0,5997739.0,6119932.0,6245539.0,6375097.0,6508349.0,6644959.0,6784161.0,6925331.0,7066055.0,7205780.0,7345940.0,7486091.0,7627316.0,7770593.0,7915172.0,8060896.0,8208941.0,8360225.0,8511728.0,8661546.0,8812245.0,8961489.0,9111900.0,9266288.0,9420826.0,9575247.0,9730638.0,9842880.0,9954312.0,10108539.0,10261206.0,10412740.0,10563757.0,10713849.0,10863543.0,11012421.0,11160438.0,11306801.0,11447569.0,11584996.0,11724763.0
Hungary,HUN,9983967.0,10029321.0,10061734.0,10087947.0,10119835.0,10147935.0,10178653.0,10216604.0,10255815.0,10298723.0,10337910.0,10367537.0,10398489.0,10432055.0,10478720.0,10540525.0,10598677.0,10648031.0,10684822.0,10704152.0,10711122.0,10711848.0,10705535.0,10689463.0,10668095.0,10648713.0,10630564.0,10612741.0,10596487.0,10481719.0,10373988.0,10373400.0,10369341.0,10357523.0,10343355.0,10328965.0,10311238.0,10290486.0,10266570.0,10237530.0,10210971.0,10187576.0,10158608.0,10129552.0,10107146.0,10087065.0,10071370.0,10055780.0,10038188.0,10022650.0,10000023.0,9971727.0,9920362.0,9893082.0,9866468.0,9843028.0,9814023.0,9787966.0,9775564.0,9771141.0,9750149.0,9709891.0,9643048.0,9589872.0
IBRD only,IBD,1904142765.0,1925829506.0,1960383924.0,2006828445.0,2053311947.0,2100281677.0,2149863866.0,2199183946.0,2249980136.0,2302867176.0,2356892546.0,2412012184.0,2466068634.0,2519871313.0,2572840435.0,2624186688.0,2674969821.0,2724949752.0,2774937121.0,2825639414.0,2877115899.0,2930329552.0,2986059777.0,3042087759.0,3097942924.0,3154738668.0,3213395968.0,3273803609.0,3334531476.0,3394353995.0,3453648037.0,3511638756.0,3566912141.0,3620616438.0,3673830207.0,3726486149.0,3778679694.0,3830663657.0,3881872613.0,3931470705.0,3979356320.0,4026403756.0,4072303744.0,4117630166.0,4162927496.0,4207824263.0,4251458316.0,4293654594.0,4336867656.0,4380820406.0,4424528755.0,4469961043.0,4517846874.0,4566948798.0,4615651856.0,4662836842.0,4708313438.0,4752675645.0,4794094269.0,4832585266.0,4866828116.0,4894666421.0,4912348798.0,4937047867.0
IDA & IBRD total,IBT,2298247983.0,2329785708.0,2374555774.0,2431591328.0,2489084003.0,2547491977.0,2608851292.0,2670356128.0,2733794158.0,2799632817.0,2866639928.0,2934067335.0,3000875648.0,3068779645.0,3136417425.0,3202651220.0,3268442731.0,3333971696.0,3400614104.0,3468899419.0,3538125231.0,3609391186.0,3684291030.0,3760049450.0,3835772578.0,3913078525.0,3992634841.0,4074363345.0,4156642221.0,4238479661.0,4320048688.0,4400467505.0,4479108518.0,4557323479.0,4635143097.0,4712519365.0,4789922904.0,4867134757.0,4943812366.0,5019457363.0,5094293697.0,5169110817.0,5243694285.0,5317975833.0,5392175010.0,5466351480.0,5540049563.0,5612877854.0,5686788085.0,5762203524.0,5838903143.0,5917936328.0,5998753810.0,6079936045.0,6160835364.0,6240908648.0,6320624467.0,6400602851.0,6478776303.0,6555193386.0,6628629499.0,6696373761.0,6754104791.0,6819750360.0
IDA total,IDA,394105218.0,403956202.0,414171850.0,424762883.0,435772056.0,447210300.0,458987426.0,471172182.0,483814022.0,496765641.0,509747382.0,522055151.0,534807014.0,548908332.0,563576990.0,578464532.0,593472910.0,609021944.0,625676983.0,643260005.0,661009332.0,679061634.0,698231253.0,717961691.0,737829654.0,758339857.0,779238873.0,800559736.0,822110745.0,844125666.0,866400651.0,888828749.0,912196377.0,936707041.0,961312890.0,986033216.0,1011243210.0,1036471100.0,1061939753.0,1087986658.0,1114937377.0,1142707061.0,1171390541.0,1200345667.0,1229247514.0,1258527217.0,1288591247.0,1319223260.0,1349920429.0,1381383118.0,1414374388.0,1447975285.0,1480906936.0,1512987247.0,1545183508.0,1578071806.0,1612311029.0,1647927206.0,1684682034.0,1722608120.0,1761801383.0,1801707340.0,1841755993.0,1882702493.0
IDA blend,IDB,120817228.0,123787114.0,126862058.0,130088814.0,133448149.0,136945840.0,140571218.0,144289794.0,148122678.0,152090704.0,156188262.0,160311126.0,164564539.0,169101287.0,173882120.0,178942945.0,184255432.0,189819289.0,195597910.0,201759170.0,208958276.0,216739122.0,224210712.0,231163936.0,237939240.0,245258177.0,252983956.0,260915798.0,269037308.0,277221224.0,285458430.0,293790697.0,301587423.0,309380669.0,317628977.0,326152635.0,335062226.0,344022548.0,353079757.0,362258853.0,372181624.0,382432118.0,392011236.0,401318288.0,410960215.0,420690092.0,430617236.0,440957937.0,451665010.0,462819210.0,474626536.0,486354807.0,497317025.0,507906365.0,518378284.0,528669692.0,538868249.0,549511044.0,560698093.0,572192040.0,584212703.0,596608333.0,609342910.0,622553200.0
Indonesia,IDN,88382881.0,90816938.0,93345489.0,95962527.0,98675061.0,101157868.0,103561105.0,106260749.0,109138723.0,112149246.0,115228394.0,118347135.0,121504145.0,124709058.0,127945196.0,131213215.0,134521025.0,137861540.0,141250964.0,144693087.0,148177096.0,151686337.0,155228658.0,158790611.0,162331962.0,165791694.0,169135273.0,172421390.0,175694647.0,178949174.0,182159874.0,185361228.0,188558416.0,191737287.0,194928533.0,198140162.0,201373791.0,204628007.0,207855486.0,210996910.0,214072421.0,217112437.0,220115092.0,223080121.0,225938595.0,228805144.0,231797427.0,234858289.0,237936543.0,240981299.0,244016173.0,247099697.0,250222695.0,253275918.0,256229761.0,259091970.0,261850182.0,264498852.0,267066843.0,269582878.0,271857970.0,273753191.0,275501339.0,277534122.0
